number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,69.17125,51.8463527799684,54.8727651044573,35.463094938994,1.41917339072535,1.30361595819825,121.3276,21.4233556782334,41.8090108966237,44.3042447015365,753.08,995.659148264984,708.3233403671,929.385126483269,1.5430376416509,0.920518727058752,810.6,688.27310725552,290.594200905662,343.273295858777,170.4,116.11119873817,148.584487396916,91.0634356147428,1.50703211965634,1.37339339501622,205,38.7578864353312,70.3380409167045,79.3955195091095,3698.6858,3009.65265930599,791.947094116295,72.632521096961,1.21828823769393,0.818873857895149,8958.571,2119.121,3052.92000571364,3654.09455071158,62.564,108.167014984227,31.6524095958504,84.4100741492376,1.15814359700469,0.772797781071533,138.63,75.0480875394322,57.1522159150457,50.070667585779,8.2524,5.36028864353312,4.68830001966416,1.39650226671808,1.39184163265638,1.07376299934565,12.878,3.04885646687697,4.4281001614688,5.6481447978969,127.005316,99.9134506624606,14.5436454295599,1.2218739285716,0.85335924532389,0.260818158437597,399.97342,94.6232212618296,154.894318323944,167.871891372409,2.2,2.07294952681388,2.1689435423954,2.06004055260019,1.59416669911802,1.23452498053277,1,1.04179810725552,0.4,0.260053635528348,75.1
5,78.67965,48.1564168918919,64.1647175626195,34.2432640972575,1.46270841025332,1.47818724401246,121.3276,13.6224324324324,39.4508752475024,39.1980618584732,745.0,1004.76216216216,698.335299442564,943.449967419485,1.53933747965549,0.939479202915367,810.6,669.782432432432,295.552370993704,332.971615421504,175.4,111.621621621622,152.230595865577,89.0436638814385,1.50490541781927,1.49890615739992,205,30.3108108108108,72.6872753650871,73.9820472566775,3914.6858,3163.18555405405,880.280293657353,74.2278359659064,1.27357359482288,0.781702525059877,8958.571,2420.8685,2928.94388742539,3806.45331975623,63.096,111.334324324324,35.1436787444855,87.7661574065426,1.18305212822075,0.770983141371355,135.97,74.8366216216216,56.6132269350547,47.7669297872515,8.1444,5.50889189189189,4.62745089742284,1.4155566157474,1.38906921282274,1.08045954206969,12.878,3.42354054054054,4.42635351502792,5.78695904031285,94.005316,112.392386756757,10.2631549961468,1.37225599794829,0.576258025490393,0.204015906129539,399.97342,108.09409972973,153.396873191859,175.245635758907,2.2,2.06756756756757,2.1689435423954,2.05555004030241,1.59416669911802,1.26771518222341,1,0.972972972972973,0.4,0.251002373256847,78.5
7,88.3096071428571,80.3298178571429,69.1383089740532,65.4395179284999,1.74070307274921,1.64076581773422,191.2006,22.7486571428571,57.3295507102852,49.6833234955424,726.442857142857,738.791428571428,694.260168742105,706.463560657111,1.8950330133529,1.70384981360134,764.1,188.942857142857,249.458727517587,248.111689563308,161.142857142857,161.942857142857,147.32020804767,147.48020610455,1.878662636849,1.63734584318951,171,55.8857142857143,53.6561235259941,55.9203223254265,5180.48985714286,5189.06128571429,1526.89284071774,1542.40087620019,1.61533893769409,1.38432186839736,11338.571,2559.79585714286,3850.21631901231,3838.91530166957,52.9857142857143,63.9407142857143,28.4106973077136,31.8400281895167,1.49270640482576,1.18519388080306,138.63,33.9807142857143,51.1557933759058,56.3543389715323,7.04171428571429,8.10128571428571,4.46215557747153,5.19685645202553,1.71958077186337,1.39790722633732,12.878,3.71114285714286,4.2229171269662,4.34929522087974,109.86094,146.803797142857,23.2124267663576,28.0685726022287,1.29479961856866,0.823010434264071,399.97342,114.281917142857,133.618335858258,166.737482596175,2.57142857142857,2.31428571428571,2.47939698673123,2.24521383951856,1.90803683450907,1.80519909308671,2,0.442857142857143,0.728431359084684,0.644600809867342,40.0
3,52.9707333333333,49.4835,38.8666189501937,31.8659909389316,0.864485418495716,0.68702663145162,83.9493,33.28985,34.3021824724835,39.5770636508066,806.866666666667,881.78,784.78600884695,857.784977641562,1.06990535236528,0.8540571840736,435.6,477.84,197.673203939117,204.156052077816,142.666666666667,126.6,129.600945923594,111.644787844553,1.01736280452656,0.92854635024248,123,58.9,54.0637483799347,59.8417914170356,6216.66666666667,5853.0,5216.52053517009,4575.67938872996,0.949661924360535,0.801451587394555,8020.0,3501.0,3275.01993208523,3781.63469943886,93.6333333333333,112.27,84.0739784791032,103.201902514019,0.990688340518969,0.747962840091444,103.3,72.49,44.532859278914,43.5487324729435,54.6,69.18,44.1715069257253,58.7366447663942,0.89252493350165,0.648537510525266,82.2,50.22,36.0433072844322,36.0140472593681,103.333333333333,128.7,84.4957457330875,120.062147554247,0.948909654867875,0.78356803473463,109.0,66.9,51.1490197581754,32.5700782928135,5.0,4.9,4.93242414866094,4.81046984150852,1.08518861296765,0.948246278486116,2,1.9,0.816496580927726,0.94339811320566,12.8
5,92.26674,63.5964067340067,64.8126619740323,37.6283910500094,1.32328660934735,1.39992363529899,188.3839,22.4797063973064,69.2326551521925,66.2329648572942,747.78,990.559595959596,702.115183963558,919.439908200991,1.54100618977138,0.97293398151029,810.6,673.657239057239,293.286136051468,354.718669172866,159.2,111.427609427609,139.74337176418,88.3810885728256,1.50732079160841,1.5494720847864,205,22.969696969697,67.2113085722931,75.2643532761901,5174.2858,3325.98868686869,962.364248380021,66.5157082015435,1.16506544127006,1.10511043262778,11848.571,1435.5938047138,4506.89548007568,4432.72708143418,60.484,99.3420538720539,29.1775463973801,66.3062006079201,1.11263862269811,0.694512568563591,138.63,76.5461616161616,58.4343360020459,57.3173050782935,6.8124,4.13569023569024,3.83958497592852,1.15845192531228,1.34550846737517,1.31818302409703,12.878,1.82114478114478,4.34020541449365,4.82478670469451,132.805316,78.7213898989899,17.7474131712332,1.09416102026386,0.949904122208674,0.790437065116359,399.97342,59.2449400673401,151.16463932891,141.761526368626,2.2,2.12121212121212,2.1689435423954,2.10075008941853,1.59416669911802,1.34096280435643,1,0.962962962962963,0.4,0.326373624674818,104.0
2,62.48569,52.34546,54.5806107944937,45.7126090127485,0.56944788774404,0.676262276055706,60.84138,9.59212666666667,30.42069,28.6809015831651,831.3,887.2,814.209064061559,871.657325971772,0.672658925085563,0.561590949307036,335.4,444.8,167.7,158.109076273312,142.5,124.0,131.247857125364,114.437377960082,0.615258027986311,0.691064568948292,111,8.0,55.5,52.3259018078045,5265.0,4163.33333333333,4098.43872712524,3205.02180259586,0.480569671253179,0.622147399287981,6610.0,1550.0,3305.0,3115.98388242872,144.55,163.533333333333,132.858571420891,152.645756550443,0.613392587558526,0.46919812920665,113.9,105.133333333333,56.95,53.6929749180985,14.265,10.0866666666667,6.80911154263168,4.31263132835377,0.228719199849583,0.355498886032666,25.07,7.78,12.535,11.8181113362312,27.1025,18.1366666666667,3.32716095192282,1.31411637592321,0.0248686125802257,0.0443409528601853,53.795,17.8633333333333,26.8975,25.3592061959535,5.5,5.66666666666667,5.47722557505166,5.64621617328617,0.689009238476659,0.605797499372304,1,2.33333333333333,0.5,0.471404520791032,5.5
1,118.71,118.71,118.71,118.71,0.0,0.0,0.0,0.0,0.0,0.0,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,145.0,145.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8,108.8,108.8,108.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,3.7452
5,86.16748,56.7651805071315,67.5278822028613,37.205606771072,1.43010682804987,1.3822358186876,128.2426,20.9346711568938,48.3645698639159,50.1900305629971,734.16,985.679635499208,685.345204506673,914.630461415124,1.53466324500052,0.924825300263871,810.6,681.926862123613,301.394847998435,353.029821503154,157.6,115.959587955626,137.60277044112,91.1121841575122,1.50064639308963,1.39145113639491,205,38.4786053882726,69.3991354413007,78.972055374668,5077.0858,3206.10617908082,1132.14575978758,76.7879051484183,1.33626652085677,0.983693652994718,8958.571,2022.70523137876,3089.17519539546,3756.54739044959,71.95,108.718304278922,52.8747916130095,87.2901974893223,1.35528255191429,0.83137887794346,127.05,74.3890649762282,50.2262082980589,48.3508137912064,6.8024,4.97172266244057,3.91811232940048,1.34552888430913,1.36454791963572,1.04952634861479,12.878,2.89195721077655,4.146182707021,5.34521783714849,92.805316,94.8911219968304,9.88432185342106,1.18856263247601,0.549028713461778,0.234321014157192,399.97342,90.318862155309,153.876487688794,164.963755503961,2.4,2.09112519809826,2.35215804504935,2.07527830765153,1.58902691517397,1.27963636641087,1,1.013470681458,0.489897948556636,0.287787067759846,23.0
5,91.50808,54.627075,64.5702746002132,35.6129512913689,1.32746464823409,1.53412043199123,184.5906,12.156125,68.0098970781871,54.5335342404045,831.2,995.6,781.483207751268,931.716636693768,1.54798878756205,1.0915552117138,810.6,593.7375,295.541543611046,336.456845301147,162.2,117.75,142.332972798315,93.7140392951727,1.50889625036342,1.55891022673264,205,20.9375,67.3361715573435,75.90989724667,5511.0858,3159.0895,988.282363187109,82.9359557468881,1.13937944437554,1.1359193450325,13532.571,1679.2855,5026.19188983534,4285.01479600832,56.644,96.24,17.2612781570872,50.0923796907233,0.954578304986785,0.674064213211381,141.0,71.15625,61.4743454133511,60.1526377227134,6.4304,4.777875,3.40095998408194,1.36292844325725,1.28658973786238,1.19672812883838,12.878,2.34525,4.62784535610256,5.17857448863826,125.265316,102.78204,12.600828832253,1.59273649027288,0.810628981234087,0.685323714555657,399.97342,74.98671,156.163948300238,156.462961213466,2.0,2.0,2.0,2.0,1.6094379124341,1.35359135213461,0,0.875,0.0,0.0,133.5
5,74.23165,51.34840154202,60.5152205498845,35.0099468613637,1.45374713602643,1.34957194875069,121.3276,20.4199691595991,39.4458745649529,44.2169403178366,816.36,1004.76692367001,771.891022146416,938.948789230044,1.55250636371223,0.933164703289774,810.6,695.17632999229,282.395259167005,341.497400298989,160.0,114.65767154973,139.595298984601,89.7932454727506,1.50121758487734,1.39678894931723,205,37.3708558211257,69.9228145886591,79.2496421905539,4816.6858,2938.2390231303,1074.9034884109,66.7581801193002,1.32221306724433,0.933865144926421,8958.571,1968.08325905937,3084.72934185263,3610.94951437776,62.09,107.722821896685,26.1868243919949,82.1688911860645,1.13042757181707,0.757402592549433,141.0,76.5612952968388,57.6447430387195,50.7800274034308,8.0144,5.19543870470316,4.54968458544814,1.33354069145299,1.38465705322041,1.12311143693533,12.878,2.79356206630686,4.43821466808445,5.59078420724216,111.005316,93.3835977332305,13.1311731511324,1.09047780262682,0.785623847019654,0.285286592580915,399.97342,87.8808587047032,150.600199073704,163.328940830982,2.2,2.07710100231303,2.1689435423954,2.06351109461823,1.59416669911802,1.24724737528399,1,1.05165767154973,0.4,0.266751640586063,39.0
4,26.455025,42.933423248731,20.7457800952376,36.3967958501273,1.14482153827595,0.564071540147981,47.8824,35.6645197969543,19.3475416593911,20.0490407226975,839.85,799.746700507614,828.680478167292,790.202945112913,1.37228256168185,1.02132165249586,349.5,441.947614213198,144.286321250491,133.959588768865,112.0,132.94923857868,105.934417160649,127.795179607063,1.33367090192615,0.839783130428963,82,90.0548223350254,35.7351367704113,31.386528552026,3841.5,6205.17766497462,3045.91922235039,4944.17878230549,1.13778507527725,0.477272319601068,7170.0,5406.21319796954,2936.99757405416,3378.25215281942,74.65,97.5953299492386,29.389812192504,49.3288632743793,0.95702357805337,0.634465884888308,153.9,68.9080203045685,62.3265794023705,51.6586564902086,45.225,31.5177664974619,29.7715708923713,20.9107069335388,1.04083914771973,0.890842749977276,96.3,18.4619289340102,37.7998925263022,34.6936987079332,104.5,113.295431472081,86.1317544678813,109.178331030575,1.24281741319972,1.05418860788689,133.0,55.2121827411168,51.3054577993414,30.566811726586,2.75,2.36751269035533,2.63214802590498,2.27276165435959,1.3421131789144,1.05329727129628,2,1.19390862944162,0.82915619758885,0.76931006475106,6.97
2,141.573735,139.0122006,141.548588137572,139.010240924042,0.692969562035378,0.100953140483443,5.33652999999998,133.2425206,2.66826499999999,0.747114199999998,536.3,540.908,536.278519055164,540.906311060035,0.693107126855985,0.0966822019393079,9.60000000000002,519.648,4.80000000000001,1.344,200.5,195.22,200.424549394529,195.214136269111,0.692770891918578,0.10230665184167,11,186.98,5.5,1.54,6578.0,6163.28,6563.79920472891,6162.18972030551,0.690989126237488,0.108547889538388,864.0,5882.88,432.0,120.96,50.5,49.54,50.4900980391205,49.5392285827661,0.692951108534983,0.101102861780189,2.0,47.48,1.0,0.28,6.7,6.316,6.68804904288239,6.31508071005546,0.691363986274792,0.107549662862421,0.8,6.032,0.4,0.112,15.0,13.08,14.8660687473185,13.0699360820702,0.6842317651303,0.120527997560526,4.0,12.4,2.0,0.56,3.0,3.0,3.0,3.0,0.693147180559945,0.098039113279732,0,2.88,0.0,0.0,3.6
6,100.929283333333,60.7271,74.0568391519,37.0262162505421,1.5570775741479,1.56601836594384,188.3839,18.9691846153846,66.102184037504,61.2579331578807,711.733333333333,988.279230769231,670.281936667237,915.514655982765,1.72493117186538,0.99494965041762,810.6,694.788461538461,279.602292948792,357.594894709761,167.0,114.276923076923,149.080400764652,89.7017464762808,1.70548572417725,1.60956767068729,205,34.1692307692308,63.7861008893526,78.3670864373966,5480.23816666667,3076.00023076923,1339.89028087284,64.6927366154474,1.43483780111875,1.28038742933867,11848.571,1377.69207692308,4170.70617245451,4104.84317922403,58.9866666666667,100.543,32.0756287673543,68.3682687419627,1.36558163202338,0.736823026771753,138.63,76.5223846153846,53.4479783423928,56.2905859003084,6.86033333333333,4.31246153846154,4.25382834835655,1.192897504547,1.57323407031257,1.36982016418465,12.878,1.89584615384615,3.96349684271632,4.91164150244302,113.50443,79.0220046153846,17.6206004509419,1.06003512578624,1.0429610749083,0.75077038282261,399.97342,61.5241492307692,144.585307534311,144.027908932966,2.33333333333333,2.1,2.28942848510666,2.08275948798482,1.77213938843753,1.41277567520356,1,1.00769230769231,0.471404520791032,0.3,95.5
4,44.9455,46.2727785276074,36.4807661747997,35.9114395629387,1.19504211621707,1.04694255598929,77.2173,24.8645527607362,28.3866439183113,31.292028227637,933.65,1050.58588957055,834.758868970448,976.402064147814,1.28576654093762,1.16035027462906,983.0,396.530674846626,406.974603015962,359.598965426578,146.0,123.981595092025,121.989416239286,104.324543689313,1.22784191343016,1.22653231421384,187,46.0122699386503,79.9968749389625,72.329467082916,1842.86625,2066.87883435583,68.8028075861342,38.8220023348266,0.364507222766762,0.151006785653012,6509.749,1996.85552147239,2717.59290702456,2964.87427168726,112.875,127.169938650307,50.1653992710119,50.2258395822594,0.737524366796779,0.56386700031138,342.0,104.907975460123,138.079874981838,149.296214447864,6.7225,7.71957055214724,2.74004013168664,2.84274248039844,0.71607085563167,0.563713639139427,20.64,6.33128834355828,8.30708244511874,8.90495046366681,30.7586825,15.0413282208589,0.852728075766454,0.289146043624835,0.484445452961817,0.697030169643832,99.9911,7.97273006134969,41.0628011400089,27.0845827959257,3.25,3.76073619631902,2.78315768371374,3.51111592672763,1.26585675187274,1.15740516670847,4,1.45398773006135,1.4790199457749,1.12873432472234,11.5
5,69.17125,50.9237963790447,54.8727651044573,34.7632858010813,1.41917339072535,1.3105056052276,121.3276,20.8510169491525,41.8090108966237,44.0904686267411,753.08,1002.94591679507,708.3233403671,936.761085688227,1.5430376416509,0.906076760078441,810.6,701.579198767334,290.594200905662,342.678223043196,170.4,114.502311248074,148.584487396916,89.710270764616,1.50703211965634,1.38243784870631,205,37.4884437596302,70.3380409167045,79.0984470416214,3698.6858,2934.49725885978,791.947094116295,66.1930869533218,1.21828823769393,0.81970906000288,8958.571,2070.10982896764,3052.92000571364,3639.68275285082,62.564,108.908089368259,31.6524095958504,85.0956527788893,1.15814359700469,0.759063362793242,138.63,76.5996147919877,57.1522159150457,49.8531209685956,8.2524,5.23602157164869,4.68830001966416,1.33764340453955,1.39184163265638,1.08387549105509,12.878,2.96194144838213,4.4281001614688,5.63100387392818,127.005316,97.9572826194145,14.5436454295599,1.12373664024546,0.85335924532389,0.275320987074182,399.97342,92.4356295531587,154.894318323944,166.620731705745,2.2,2.0693374422188,2.1689435423954,2.05702567850238,1.59416669911802,1.22597236893297,1,1.06009244992296,0.4,0.25402708777875,81.8
5,65.86926,43.4885333333333,40.4044681054749,28.2822938375209,1.24540885154811,1.35988776641309,148.11435,17.5626833333333,55.0886010190076,38.7953664575334,761.3,793.33,741.369629917927,780.741168629406,1.58212259325959,1.40331602582163,516.7,238.283333333333,182.013559934418,146.833709004438,148.0,125.816666666667,132.880037056045,115.94782787708,1.51198087250297,1.45579533004656,158,38.5,63.7306833479761,51.1505919374894,5263.8,5098.68333333333,4487.75258745567,4241.85680264592,1.46362323741218,1.23746136615667,6648.0,2592.66666666667,2811.56386375981,3005.57910943225,75.94,79.3366666666667,60.2910323804021,62.1444810728797,1.39562084860428,1.22364449861949,127.2,35.2583333333333,50.2228872129032,50.3504748956971,38.88,41.77,25.6568462359709,30.90350845255,1.22340699213019,1.16963720416508,94.2,16.96,36.0809312518399,32.3374050700836,57.2,65.2,36.4481055219327,48.244195259981,1.22995256435065,1.14361810524883,129.0,29.7833333333333,50.3205723337881,45.3731932606321,3.0,2.83333333333333,2.93015605158352,2.7494592739972,1.58678470752805,1.46238065792874,2,0.85,0.632455532033676,0.687184270936277,8.1
3,55.3386666666667,57.3687125,53.4045872412943,55.527247871127,1.06321190279416,1.01792939845681,35.8233,18.321025,14.8145597226362,14.4850026744421,672.366666666667,704.1,636.889544680533,671.212756316382,1.04646811407393,0.995950953665245,527.7,250.2,215.894763458702,208.26384107665,174.333333333333,165.75,166.292656437015,158.592052819099,1.05244852579358,1.08518499001479,129,19.5,52.9926619658064,49.9618604537501,4591.0,5057.875,3278.7623999362,3878.05950603468,0.876883676197774,0.832882055288466,6334.0,2482.25,2707.73718567121,2507.3034039332,65.0666666666667,66.9625,63.9093679707715,65.9170130732752,1.08108247817065,1.0412034104507,29.6,17.3375,12.0952699662122,11.4993410137277,16.8433333333333,18.6575,10.9781674396803,13.325287611158,0.837404720295912,0.799617709870395,25.37,9.805,10.6751310166303,9.9288679490665,81.3333333333333,79.0,77.7498009734259,75.3419222959891,1.0578736416719,1.06554040454465,50.0,16.5,22.2910046630673,22.5831795812724,4.0,4.375,3.10723250595386,3.58030867271064,0.918427784993098,0.868669803781299,5,2.0,2.16024689946929,1.99608992783391,5.8
6,81.8109,82.3813914285714,67.2577239836782,69.567004361291,1.64241676216855,1.46139894957653,141.2506,24.9408857142857,42.8766660774443,39.8656926607461,802.9,743.886857142857,768.078366112803,712.144824838862,1.74509397979032,1.56377535805054,764.1,210.498857142857,255.225560370952,246.044198349709,160.833333333333,169.567142857143,144.162709787625,153.489494889677,1.70753989013012,1.45359599164861,185,62.3685714285714,60.8588987376173,59.7246998950269,6500.40483333333,6204.88985714286,1692.41809480201,1861.24536731322,1.51859236118244,1.29975508230307,12368.571,2546.99585714286,4084.30379744008,4141.11917355546,70.7883333333333,78.3537142857143,30.9913007965572,46.1022167486504,1.40678654560885,1.33749229525534,141.0,34.0837142857143,54.5913791779944,52.4333214710817,10.7286666666667,11.1520714285714,5.94049251834082,6.72644423733973,1.50631266542005,1.34335479746507,25.478,3.71364285714286,7.74108146335008,7.17139684504934,114.337763333333,142.603797142857,19.7275444947179,25.3859687834824,1.14293061080245,0.67958442930286,399.97342,113.710488571429,136.447337803565,166.117041350613,2.83333333333333,2.71428571428571,2.56979658685065,2.47939698673123,1.68076798371197,1.55511652297365,4,0.854285714285714,1.46249406456535,1.38505138783324,37.0
5,62.54385,50.9746888379205,38.6420400295019,34.5916632721477,1.27938148889313,1.29754995575683,130.386,20.9555596330275,48.0552632423754,44.1919836257436,739.18,1000.66452599388,690.770034864017,934.18408574211,1.53620021815168,0.909135939998142,810.6,699.549541284404,299.61330678059,343.424452154946,165.0,114.859327217125,144.197064258927,90.0268565715467,1.50605873333263,1.37867771739288,205,37.6636085626911,69.3483957997588,79.0985435994075,3495.6858,2937.67607033639,640.177765654808,67.1946042845712,1.12117969382665,0.820580228245312,8958.571,2054.28111620795,3218.31058104816,3632.87604801756,74.01,108.875229357798,54.9633033148404,86.355332971381,1.37075410543601,0.783046435548862,127.05,75.8877675840979,49.4651028503934,49.4365377746989,7.1444,5.23654434250764,3.80319043931996,1.34354505554418,1.30709045710082,1.06258168624716,12.878,2.98623853211009,4.8868604891075,5.63398870527925,104.005316,96.3292094801223,12.2560652385245,1.12585929435469,0.726650773966385,0.235616315776057,399.97342,91.7288944954128,150.832670151527,165.932990009595,2.0,2.07033639143731,1.8881750225898,2.05424135554919,1.55711309805765,1.21842929409573,2,1.06422018348624,0.632455532033676,0.278606531472303,89.2
2,200.6749345,200.6749345,200.640667268372,200.640667268372,0.692976425520699,0.692976425520699,7.416731,3.7083655,3.7083655,3.7083655,739.1,739.1,723.677255411554,723.677255411554,0.672353438224309,0.672353438224309,300.4,150.2,150.2,150.2,165.0,165.0,164.754362612952,164.754362612952,0.691658838720357,0.691658838720357,18,9.0,9.0,9.0,15575.0,15575.0,15122.9957349726,15122.9957349726,0.664268062828463,0.664268062828463,7450.0,3725.0,3725.0,3725.0,122.5,122.5,68.139636042468,68.139636042468,0.289600341851116,0.289600341851116,203.6,101.8,101.8,101.8,8.35,8.35,7.24568837309472,7.24568837309472,0.563973805646162,0.563973805646162,8.3,4.15,4.15,4.15,183.0,183.0,121.326007104825,121.326007104825,0.378097205279767,0.378097205279767,274.0,137.0,137.0,137.0,4.0,4.0,3.87298334620742,3.87298334620742,0.661563238157982,0.661563238157982,2,1.0,1.0,1.0,1.92
4,76.4445625,51.4090947449768,59.3566724745425,35.0619987667408,1.1995407452483,1.29117410630837,121.3276,14.3545710973725,43.8233541228786,44.2290891689723,794.0,1002.18809891808,741.629348855485,936.09589068689,1.31500430814302,0.893790652498803,810.6,656.685780525502,311.743492313793,342.538265957356,164.5,114.846986089645,139.000513752081,89.9455182351386,1.25670056650299,1.33944747564125,205,22.7202472952087,77.5258021564434,79.2889366426035,4235.85725,2966.14507418856,669.556587809389,67.5333140317644,1.01540712310099,0.812781517022484,8958.571,2076.51334930448,3194.93894591629,3641.99131284047,77.2375,109.014683153014,53.5279646494387,86.3394808786664,1.10518217403612,0.765239297958278,127.05,74.0378670788253,54.8307552268797,49.5079788506502,8.1805,5.2736228748068,4.03556899860879,1.34809622623879,1.11209819664271,1.04239181694841,12.878,2.91803091190108,4.9481552875794,5.65122587896258,108.756645,96.8457855641422,7.55238461047956,1.11536684667415,0.336261915781173,0.203137248454596,399.97342,92.721447820711,168.301046773239,166.696090607901,2.25,2.07727975270479,2.21336383940064,2.06366065722851,1.36892236074022,1.20424700143084,1,0.84080370942813,0.433012701892219,0.267034815195842,93.0
2,188.0285,191.3793,187.981842952983,191.36240322661,0.692899052657741,0.31633986235661,8.37700000000001,154.6113,4.1885,2.5131,818.9,858.26,817.420681167292,857.718799888436,0.691341254171389,0.301800191082763,98.4,704.32,49.2,29.52,186.5,181.3,186.386694804109,181.259586739461,0.692539707528854,0.339035441761217,13,142.7,6.5,3.9,20905.0,22229.0,20839.3857874938,22204.8712401551,0.690010139391551,0.294596746160338,3310.0,18379.0,1655.0,993.0,116.3,145.26,110.522622118732,142.990146436905,0.643890331191223,0.213387259799865,72.4,129.24,36.2,21.72,30.5,26.9,30.1662062579967,26.784455226372,0.68222317334236,0.386598654152651,9.0,19.9,4.5,2.7,160.0,152.0,159.687194226713,151.889245676904,0.691192782003201,0.350349455463752,20.0,118.0,10.0,6.0,6.0,6.0,6.0,6.0,0.693147180559945,0.325082973391448,0,4.8,0.0,0.0,0.23
2,161.8992,116.230436,154.902264564467,115.854100950097,0.650246118945391,0.12404552778713,94.1624,109.961024,47.0812,11.4456711534232,630.45,560.1735,626.273263040982,559.935611390283,0.686529506073581,0.0934178429425656,144.9,539.0865,72.45,17.6129511368765,149.5,155.805,149.358628809989,155.796526190751,0.692201702962277,0.0726709047039583,13,151.515,6.5,1.58018195154862,8545.0,7347.05,8455.28237257634,7341.988486588,0.682666201330255,0.0979114252325536,2470.0,7053.65,1235.0,300.234570794237,61.55,31.3345,53.0855912654272,30.9126812568109,0.558963623741692,0.181610258281627,62.3,28.5535,31.15,7.57271812165223,7.08,3.3746,5.96104017768711,3.31956161085486,0.539549262022858,0.193926377838877,7.64,3.0476,3.82,0.928660777679342,45.0,80.89,25.6124969497314,79.1868366965341,0.299959552451294,0.0111449300948616,74.0,80.65,37.0,8.99488187804598,4.0,3.03,3.87298334620742,3.02307544663953,0.661563238157982,0.115998766096481,2,2.88,1.0,0.243104915622864,3.725
5,60.93397464,71.522832612,44.6093912440798,55.5539655249764,1.34182238539412,1.21003097516627,122.90607,34.061423388,44.8972461624315,44.2584806048366,1047.9,902.7165,969.690878575021,852.530096048298,1.5349583785485,1.50466885860244,1138.9,223.5165,405.086662332889,309.315101114947,111.0,128.04,93.0916906741733,113.056778547034,1.45637559724317,1.3184304283578,153,47.28,59.6992462263972,54.7914993406824,3950.025,4937.116595,231.971507721961,798.069330282086,1.0903632453347,1.08961578466228,7872.571,1968.44064,3303.27832358498,2961.04888799374,123.64,78.72,79.5122808428765,57.3878995052526,1.23923452185234,1.445845704826,312.3,26.3375,110.913111939031,65.0810963337281,9.6564,12.00683,2.68290407719922,4.83520406657294,0.995338910983156,0.969613023750047,27.478,6.9159,10.3083129482957,10.2568998928087,28.410856,35.5066842,2.0678309853957,6.08697087681766,0.915950052563456,0.914353998327584,78.97342,19.7490305,31.2221645006323,31.0930145832363,2.8,3.215,2.45950948584936,3.00624642674642,1.49440321137961,1.36466563214489,4,1.215,1.32664991614216,1.14401704532756,19.0
